獲補助年度,領域,公司名稱,計畫名稱,負責人姓名,登記地址(行政區),核定日期,計畫起始日,計畫到期日,核定補貼款(元),自籌款,總經費,產業類別(大類),資本額(申請時)
107,創業補助,速快輸出股份有限公司,速快無人化雲端大圖輸出整合服務創業計畫,徐宗逸,文山區,1070531,1070301,1071231,750000,1000000,1750000,支援服務業,10000000
107,創業補助,觔斗雲聯網科技股份有限公司,TaxiGo ChatBot行動即時叫車服務創業計畫,吳德威,內湖區,1070531,1070401,1071231,900000,1000000,1900000,資訊及通訊傳播業,12500000
107,創業補助,微馳智電股份有限公司,WIESS智能車電產品開發創業計畫,洪劉百珍,士林區,1070531,1070301,1071031,950000,1080000,2030000,專業、科學及技術服務業,18000000
107,創業補助,踢歐哎哎有限公司,AR實境LBS定位手機遊戲創業計畫,余政彥,大安區,1070531,1070401,1070930,1000000,1027000,2027000,藝術、娛樂及休閒服務業,5000000
107,創業補助,十穎設計有限公司,十穎設計空間美學創業計畫,李佳穎,文山區,1070531,1061201,1071130,1000000,1436000,2436000,專業、科學及技術服務業,1000000
107,創業補助,芸帆有限公司,智慧空間聲音模組化創業計畫,韓采容,內湖區,1070531,1070613,1080612,550000,1002000,1552000,資訊及通訊傳播業,1000000
107,創業補助,賀拉碩文化創意工作室,全新綠色商品推廣創業計畫,莊麒勳,松山區,1070531,1070101,1071031,700000,1000000,1700000,批發及零售業,200000
104,品牌建立補助,奧樂奇國際有限公司 ,O'logy文化創意媒體跨領域平台品牌建立計畫,楊員彰,信義區,1040121,1031115,1041231,730000,1685000,2415000,資訊及通訊傳播業,2000000
104,品牌建立補助,星炫股份有限公司,【WaWa樂園】?將鬆餅品牌再造計畫,張尹,大安區,1040121,1031201,1041130,1700000,2572000,4272000,住宿及餐飲業,2000000
104,品牌建立補助,概室設計有限公司 ,跨界美?學設計體驗品牌建立計畫,連韻萱,大安區,1040121,1031201,1041231,2150000,2994000,5144000,專業、科學及技術服務業,1000000
104,品牌建立補助,創銘東區實業有限公司,Charlii女鞋品牌建立計畫,柯智文,大安區,1040209,1040101,1050630,1600000,6000000,7600000,批發及零售業,5000000
104,品牌建立補助,法瑄有限公司,BRICKS品牌建立計畫,高昕暐,萬華區,1040209,1040301,1050229,900000,1500000,2400000,批發及零售業,2300000
104,品牌建立補助,奧沰有限公司,「alto」品牌深耕計畫,沈建宏,中正區,1040209,1040101,1041231,2300000,5500000,7800000,批發及零售業,5000000
104,品牌建立補助,立旺科技股份有限公司,BabyNEXT親子優學教養服務網絡品牌建立計畫,江立群,信義區,1040209,1040101,1041231,1725000,5075000,6800000,資訊及通訊傳播業,2685000
104,品牌建立補助,舟遊天下有限公司,「舟遊天下」品牌建立計畫,孫兆鴻,士林區,1040209,1040101,1041231,1500000,2500000,4000000,藝術、娛樂及休閒服務業,3000000
104,品牌建立補助,交點時尚股份有限公司,Heel Your Soul流行女鞋品牌建立計畫,洪子平,大安區,1040326,1040201,1050331,1700000,5000000,6700000,批發及零售業,8020000
104,品牌建立補助,太極影音科技股份有限公司,太極影音科技股份有限公司品牌升級計畫,黃寶雲,南港區,1040326,1040115,1041231,1400000,5000000,6400000,資訊及通訊傳播業,439994000
104,品牌建立補助,捷進國際整合行銷股份有限公司,創新複合式台灣原生設計品牌擴展計畫,曾勻麒,內湖區,1040326,1040201,1050131,1500000,5000000,6500000,批發及零售業,5000000
104,品牌建立補助,哈妮熊幸福工坊有限公司,哈妮熊Honey Bear 品牌建立計畫,吳孔琪,中山區,1040326,1040201,1050731,1200000,2900000,4100000,其他服務業,3000000
104,品牌建立補助,築物設計股份有限公司,mininch全球化發展品牌建立計畫,蔡與哲,大安區,1040506,1040301,1050831,1800000,4450000,6250000,專業、科學及技術服務業,1000000
104,品牌建立補助,台灣流行顏色股份有限公司,be*U台灣與國際行銷拓展之品牌建立計畫,陳卓雲,中山區,1040506,1040203,1041231,3000000,5000000,8000000,批發及零售業,31074000
104,品牌建立補助,金點實業有限公司 ,8more微店鋪品牌建立計畫,林益慶,松山區,1040506,1040401,1050930,2500000,5000000,7500000,專業、科學及技術服務業,5000000
104,品牌建立補助,植享家股份有限公司 ,國際化Bonnie House品牌升級與建立計畫,張月園,大安區,1040506,1040301,1050831,1500000,4500000,6000000,批發及零售業,45000000
104,品牌建立補助,珈瑜精品國際有限公司,YuYu-Chang Chia Yu新創品牌計畫,張珈瑜,大安區,1040506,1040210,1050809,950000,1830000,2780000,批發及零售業,500000
104,品牌建立補助,自由光企業有限公司,新創服飾品牌實體客製化與電子商務平台品牌建立計畫,陳信華,中山區,1040506,1040304,1050303,800000,1500000,2300000,專業、科學及技術服務業,1500000
104,品牌建立補助,品展設計發行有限公司,台灣潮流品牌JEP(JumpFromPaper)歐美市場品牌建立計畫,林飛比,中山區,1040506,1040601,1050531,1400000,5000000,6400000,專業、科學及技術服務業,5000000
104,品牌建立補助,行悅科技有限公司,Celia&Perah品牌建立計畫,林川宇,信義區,1040625,1040401,1050331,2500000,4500000,7000000,製造業,13000000
104,品牌建立補助,宏旅企業有限公司,TAROKO親子鞋品牌社群行銷計畫,陳昱吉,萬華區,1040625,1040401,1050531,780000,970000,1750000,其他服務業,1000000
104,品牌建立補助,茂系亞股份有限公司,邁向更宜居的城市，從健康居家開始—以長尾理論升級超健康木竹綠建材領導品牌建立計畫,饒允政,信義區,1040625,1040701,1051231,1400000,5000000,6400000,批發及零售業,5000000
104,品牌建立補助,台景達科技股份有限公司,台灣 iCIRROUND自有品牌建立計畫,陳建欽,內湖區,1040625,1040401,1050131,4000000,4000000,8000000,製造業,120000000
104,品牌建立補助,博祥國際股份有限公司,UMORFIL機能性紡織纖維品牌升級計畫,侯二仁,信義區,1040720,1040501,1051031,5000000,5100000,10100000,製造業,10010000
104,品牌建立補助,奇想生活股份有限公司,奇想生活股份有限公司品牌建立計畫,謝榮雅,大安區,1040720,1040501,1050430,3000000,3000000,6000000,專業、科學及技術服務業,32500000
104,品牌建立補助,雲守護安控股份有限公司,智慧安控Beseye品牌建立計畫,張澤銘,士林區,1040720,1040601,1050531,2000000,2300000,4300000,資訊及通訊傳播業,60000000
104,品牌建立補助,述意股份有限公司,青絲胡同髮療專門會所品牌建立計畫,周銘志,中正區,1040720,1040601,1051130,1500000,4000000,5500000,其他服務業,6000000
104,品牌建立補助,益及實業有限公司,EZ4U品牌升級計畫,傅仰立,松山區,1040720,1040601,1050531,2000000,2700000,4700000,批發及零售業,6000000
104,品牌建立補助,果田國際股份有限公司,Bluedeer品牌升級計畫,陳淑惠,大安區,1040720,1040601,1050531,500000,1800000,2300000,製造業,17000000
104,品牌建立補助,堤麥策略行銷有限公司,SLO'O單車通勤服飾品牌建立計畫,黃瓊瑢,內湖區,1041005,1040701,1051231,3240000,4460000,7700000,批發及零售業,20000000
104,品牌建立補助,群騰整合科技股份有限公司,群騰整合科技品牌建立計畫,魏麗華,松山區,1041005,1040701,1051231,2500000,5000000,7500000,批發及零售業,5000000
104,品牌建立補助,十藝生技股份有限公司,Maskingdom台灣藝術面膜品牌建立計畫,宋美蒔,內湖區,1041005,1040801,1050531,3800000,5000000,8800000,批發及零售業,57000000
104,品牌建立補助,樂灣國際股份有限公司,23.5°N品牌重塑及國際市場開發計畫,何佳霖,信義區,1041005,1040801,1050430,2000000,2500000,4500000,批發及零售業,18000000
104,品牌建立補助,明星咖啡食品有限公司,明星咖啡館品牌建立計畫,簡靜惠,中正區,1041005,1040701,1051231,4500000,5025000,9525000,住宿及餐飲業,1000000
104,品牌建立補助,慶澄開發興業有限公司,MOTOAIR品牌建立計畫,穆亭云,士林區,1041005,1040801,1050731,4000000,4170000,8170000,製造業,6000000
104,品牌建立補助,曼都國際股份有限公司,曼都國際品牌升級計畫,賴孝義,中山區,1041221,1040901,1050831,2000000,4780000,6780000,批發及零售業,260000000
104,品牌建立補助,蒂欣有限公司,臺北寄情新創品牌建立計畫,謝澤民,大同區,1041221,1040901,1051130,2000000,4000000,6000000,批發及零售業,8000000
104,品牌建立補助,以旺企業有限公司,以旺MIT第一傢居品牌擴展計畫,馮湘風,大安區,1041221,1040918,1060317,2600000,5000000,7600000,製造業,5000000
105,品牌建立補助,逸昇設計包妝整合股份有限公司,瘋紙文創品牌升級計畫,曹仲標,松山區,1050107,1041015,1051014,2500000,4000000,6500000,專業、科學及技術服務業,25000000
105,品牌建立補助,林果良品有限公司,ORingo手工傳承品牌延伸計畫,曾信儒,中山區,1050107,1041001,1050930,2000000,3200000,5200000,製造業,3000000
105,品牌建立補助,聖韜企業股份有限公司,BASENEFIT運動品牌建立計畫,鄭承嘉,中山區,1050107,1041101,1051031,1200000,4000000,5200000,批發及零售業,5000000
105,品牌建立補助,綠藤生物科技股份有限公司,綠藤生機品牌再造計畫,鄭涵睿,大安區,1050303,1041201,1060531,4000000,5100000,9100000,專業、科學及技術服務業,10400000
105,品牌建立補助,健芫科技股份有限公司,健芫科技brio品牌建立計畫,林豐洲,信義區,1050303,1050101,1051231,2500000,3264000,5764000,製造業,20000000
105,品牌建立補助,傛瑞國際股份有限公司,「麻吉貓」與「吐司人家族」圖像品牌建立計畫,黃志平,大安區,1050418,1050101,1060131,1400000,2000000,3400000,專業、科學及技術服務業,4800000
105,品牌建立補助,賀木堂股份有限公司,賀木堂品牌升級計畫,蔡木霖,信義區,1050418,1050101,1051231,1200000,4000000,5200000,批發及零售業,70000000
105,品牌建立補助,大器創意有限公司,DAQI CONCEPT品牌建立計畫,陳翔,北投區,1050418,1050101,1051231,1800000,3700000,5500000,專業、科學及技術服務業,1000000
105,品牌建立補助,義傑事業股份有限公司,極地運動家林義傑品牌建立計畫,林義傑,信義區,1050505,1050201,1060630,5000000,5000000,10000000,其他服務業,8000000
105,品牌建立補助,星弈企業有限公司,本土新世代爆米花國際品牌佈建計畫,李佳祐,南港區,1050505,1050301,1060228,5000000,5000000,10000000,批發及零售業,6000000
105,品牌建立補助,銳鎷國際有限公司,REMA機能運動品牌-全球電子商務平台品牌建置計畫,王琮方,內湖區,1050505,1050201,1051231,2450000,2450000,4900000,批發及零售業,2000000
105,品牌建立補助,雲饗股份有限公司,包包BUNSBAO在地刈包品牌建立計畫,楊容驊,松山區,1050505,1050301,1051231,4000000,4000000,8000000,住宿及餐飲業,7500000
105,品牌建立補助,國風傳媒有限公司,風傳媒多元內容與讀者互動創新品牌建立計畫,張果軍,內湖區,1050505,1050101,1051031,2000000,5000000,7000000,資訊及通訊傳播業,164976000
105,品牌建立補助,劭彥衣識志業有限公司,讓國際看見台灣頂真設計-品牌建立計畫,陳劭彥,中正區,1050505,1050220,1051219,2421000,2421000,4842000,專業、科學及技術服務業,5100000
105,品牌建立補助,和和服飾有限公司,ONCE童裝品牌建立計畫,王郁婷,大安區,1050505,1050101,1060228,3170000,3170000,6340000,製造業,1500000
105,品牌建立補助,九星資訊有限公司,潛水電腦錶暨社群平台品牌建立計畫,陳鴻儒,信義區,1050718,1050415,1051231,1200000,4000000,5200000,資訊及通訊傳播業,4000000
105,品牌建立補助,群傳媒股份有限公司,Readmoo數位閱讀社群品牌升級計畫,何飛鵬,大安區,1050718,1050501,1061031,2000000,5000000,7000000,資訊及通訊傳播業,150000000
105,品牌建立補助,競酷數位股份有限公司,ahq競酷數位品牌升級計畫,謝薾勵,大安區,1050718,1050501,1051130,3000000,5000000,8000000,藝術、娛樂及休閒服務業,5000000
105,品牌建立補助,京澔股份有限公司,CBright發熱衣品牌建立計畫,劉秋蘭,內湖區,1050906,1050701,1060630,900000,1600000,2500000,製造業,10000000
105,品牌建立補助,柏登生醫股份有限公司,柏登生醫視原TM品牌推廣計畫,賴弘基,內湖區,1051007,1050701,1061231,2500000,4500000,7000000,製造業,345000000
105,品牌建立補助,樂林企業有限公司,「衣戲院」體驗行銷與品牌建立計畫,蘇光展,大同區,1051205,1050815,1060814,2000000,2100000,4100000,製造業,6000000
105,品牌建立補助,台灣威亞數位科技股份有限公司,國際數位影音娛樂內容服務品牌升級計畫,張孝威,內湖區,1051205,1050815,1060814,5000000,5000000,10000000,資訊及通訊傳播業,59760000
105,品牌建立補助,瑞奧股份有限公司,Pressplay內容創作者訂閱集資服務品牌建立計畫,林鼎鈞,中山區,1051205,1050901,1060831,2000000,2000000,4000000,資訊及通訊傳播業,2000000
105,品牌建立補助,金銀帝國股份有限公司,金銀帝國-街頭文化時尚X嘻哈音樂整合品牌建立計畫,葉誠勳,大安區,1051205,1051001,1060831,1000000,1850000,2850000,批發及零售業,3000000
105,品牌建立補助,品革企業有限公司(撤案),Stacey Wang 皮件品牌建立計畫,王尹柔,松山區,1051219,1051001,1060930,500000,1500000,2000000,專業、科學及技術服務業,500000
105,品牌建立補助,就肆電競股份有限公司,WirForce品牌建立計畫,黃智仁,松山區,1051219,1051020,1060620,2500000,5000000,7500000,資訊及通訊傳播業,20100000
106,品牌建立補助,樂序文創有限公司,Pazo創新結構式立體拼圖-樂序文創自有品牌建立與國際品牌市場行銷計畫,楊奕德,大同區,1060116,1051101,1060731,2000000,2010000,4010000,專業、科學及技術服務業,1100000
106,品牌建立補助,二十二設計有限公司,「Be Concrete 率性行己」22?設計跨界體驗行銷與品牌升級計畫,曾裕恒,中正區,1060210,1051201,1060930,1500000,3500000,5000000,專業、科學及技術服務業,4700000
106,品牌建立補助,闇橡科技股份有限公司,闇橡科技股份有限公司品牌建立計畫,彭子威,大安區,1060210,1060101,1061231,1500000,3000000,4500000,資訊及通訊傳播業,7000000
106,品牌建立補助,思哈股份有限公司,Hahow線上募資課程數位學習品牌建立計畫,江前緯,中山區,1060616,1060316,1061215,2500000,5000000,7500000,資訊及通訊傳播業,15000000
